"If Unique, Value = 1",AIRPORT,Year_Ended_December,Rank,Dom_Pax_In,Dom_Pax_Out,Dom_Pax_Total,Int_Pax_In,Int_Pax_Out,Int_Pax_Total,Pax_In,Pax_Out,Pax_Total
0,MOORABBIN,2017,-,4545,4545,9090,0,0,0,4545,4545,9090
0,MOORABBIN,2018,-,4540,4540,9080,0,0,0,4540,4540,9080
1,MORANBAH,1985,-,342,280,622,0,0,0,342,280,622
0,MORANBAH,1986,-,512,552,1064,0,0,0,512,552,1064
0,MORANBAH,1987,-,324,340,664,0,0,0,324,340,664
0,MORANBAH,1988,-,209,238,447,0,0,0,209,238,447
0,MORANBAH,1989,-,74,101,175,0,0,0,74,101,175
0,MORANBAH,1990,-,64,68,132,0,0,0,64,68,132
0,MORANBAH,1991,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1992,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1993,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1994,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1995,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1996,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1997,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1998,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,1999,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,2000,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,2001,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,2002,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,2003,-,0,0,0,0,0,0,0,0,0
0,MORANBAH,2004,-,2858,2857,5715,0,0,0,2858,2857,5715
0,MORANBAH,2005,-,3476,3473,6949,0,0,0,3476,3473,6949
0,MORANBAH,2006,-,5222,5205,10427,0,0,0,5222,5205,10427
0,MORANBAH,2007,-,6181,6295,12476,0,0,0,6181,6295,12476
0,MORANBAH,2008,-,5970,6089,12059,0,0,0,5970,6089,12059
0,MORANBAH,2009,-,2749,2668,5417,0,0,0,2749,2668,5417
0,MORANBAH,2010,-,14140,13385,27525,0,0,0,14140,13385,27525
0,MORANBAH,2011,49,39376,39638,79014,0,0,0,39376,39638,79014
0,MORANBAH,2012,42,66677,67208,133885,0,0,0,66677,67208,133885
0,MORANBAH,2013,39,85570,89322,174892,0,0,0,85570,89322,174892
0,MORANBAH,2014,39,86035,88089,174124,0,0,0,86035,88089,174124
0,MORANBAH,2015,42,68181,70632,138813,0,0,0,68181,70632,138813
0,MORANBAH,2016,44,58584,58896,117480,0,0,0,58584,58896,117480
0,MORANBAH,2017,44,58123,57250,115373,0,0,0,58123,57250,115373
0,MORANBAH,2018,45,51895,51843,103738,0,0,0,51895,51843,103738
1,MOREE,1985,-,15020,15182,30202,0,0,0,15020,15182,30202
0,MOREE,1986,-,14692,14733,29425,0,0,0,14692,14733,29425
0,MOREE,1987,-,13747,13865,27612,0,0,0,13747,13865,27612
0,MOREE,1988,-,14672,14640,29312,0,0,0,14672,14640,29312
0,MOREE,1989,-,8656,8864,17520,0,0,0,8656,8864,17520
0,MOREE,1990,-,6894,6923,13817,0,0,0,6894,6923,13817
0,MOREE,1991,-,6622,6742,13364,0,0,0,6622,6742,13364
0,MOREE,1992,-,9115,9338,18453,0,0,0,9115,9338,18453
0,MOREE,1993,-,9678,9874,19552,0,0,0,9678,9874,19552
0,MOREE,1994,-,9222,9359,18581,0,0,0,9222,9359,18581
0,MOREE,1995,-,9691,9926,19617,0,0,0,9691,9926,19617
0,MOREE,1996,-,11184,11530,22714,0,0,0,11184,11530,22714
0,MOREE,1997,-,10875,11022,21897,0,0,0,10875,11022,21897
0,MOREE,1998,-,11160,11389,22549,0,0,0,11160,11389,22549
0,MOREE,1999,-,11453,11617,23070,0,0,0,11453,11617,23070
0,MOREE,2000,-,12119,12540,24659,0,0,0,12119,12540,24659
0,MOREE,2001,-,10485,10714,21199,0,0,0,10485,10714,21199
0,MOREE,2002,-,9236,9413,18649,0,0,0,9236,9413,18649
0,MOREE,2003,-,9707,9994,19701,0,0,0,9707,9994,19701
0,MOREE,2004,-,10537,10689,21226,0,0,0,10537,10689,21226
0,MOREE,2005,-,10658,10970,21628,0,0,0,10658,10970,21628
0,MOREE,2006,-,10440,10753,21193,0,0,0,10440,10753,21193
0,MOREE,2007,-,11420,11795,23215,0,0,0,11420,11795,23215
0,MOREE,2008,-,14629,15129,29758,0,0,0,14629,15129,29758
0,MOREE,2009,-,13890,13858,27748,0,0,0,13890,13858,27748
0,MOREE,2010,-,14711,14737,29448,0,0,0,14711,14737,29448
0,MOREE,2011,-,15181,15238,30419,0,0,0,15181,15238,30419
0,MOREE,2012,-,13814,13692,27506,0,0,0,13814,13692,27506
0,MOREE,2013,-,13435,13660,27095,0,0,0,13435,13660,27095
0,MOREE,2014,-,16890,16579,33469,0,0,0,16890,16579,33469
0,MOREE,2015,-,17013,16962,33975,0,0,0,17013,16962,33975
0,MOREE,2016,-,17052,16842,33894,0,0,0,17052,16842,33894
0,MOREE,2017,-,18027,18434,36461,0,0,0,18027,18434,36461
0,MOREE,2018,-,17579,17716,35295,0,0,0,17579,17716,35295
1,MORNINGTON ISLAND,1985,-,1412,1368,2780,0,0,0,1412,1368,2780
0,MORNINGTON ISLAND,1986,-,1819,1823,3642,0,0,0,1819,1823,3642
0,MORNINGTON ISLAND,1987,-,1355,1189,2544,0,0,0,1355,1189,2544
0,MORNINGTON ISLAND,1988,-,0,0,0,0,0,0,0,0,0
0,MORNINGTON ISLAND,1989,-,0,0,0,0,0,0,0,0,0
0,MORNINGTON ISLAND,1990,-,149,156,305,0,0,0,149,156,305
0,MORNINGTON ISLAND,1991,-,2147,2066,4213,0,0,0,2147,2066,4213
0,MORNINGTON ISLAND,1992,-,2066,2028,4094,0,0,0,2066,2028,4094
0,MORNINGTON ISLAND,1993,-,2292,2217,4509,0,0,0,2292,2217,4509
0,MORNINGTON ISLAND,1994,-,2398,2416,4814,0,0,0,2398,2416,4814
0,MORNINGTON ISLAND,1995,-,2485,2396,4881,0,0,0,2485,2396,4881
0,MORNINGTON ISLAND,1996,-,2558,2584,5142,0,0,0,2558,2584,5142
0,MORNINGTON ISLAND,1997,-,2645,2702,5347,0,0,0,2645,2702,5347
0,MORNINGTON ISLAND,1998,-,2658,2732,5390,0,0,0,2658,2732,5390
0,MORNINGTON ISLAND,1999,-,2729,2781,5510,0,0,0,2729,2781,5510
0,MORNINGTON ISLAND,2000,-,2789,2794,5583,0,0,0,2789,2794,5583
0,MORNINGTON ISLAND,2001,-,2654,2600,5254,0,0,0,2654,2600,5254
0,MORNINGTON ISLAND,2002,-,2356,2291,4647,0,0,0,2356,2291,4647
0,MORNINGTON ISLAND,2003,-,2412,2326,4738,0,0,0,2412,2326,4738
0,MORNINGTON ISLAND,2004,-,2890,2794,5684,0,0,0,2890,2794,5684
0,MORNINGTON ISLAND,2005,-,2584,2638,5222,0,0,0,2584,2638,5222
0,MORNINGTON ISLAND,2006,-,3292,3285,6577,0,0,0,3292,3285,6577
0,MORNINGTON ISLAND,2007,-,3254,3240,6494,0,0,0,3254,3240,6494
0,MORNINGTON ISLAND,2008,-,4537,4304,8841,0,0,0,4537,4304,8841
0,MORNINGTON ISLAND,2009,-,547,547,1094,0,0,0,547,547,1094
0,MORNINGTON ISLAND,2010,-,2847,2944,5791,0,0,0,2847,2944,5791
0,MORNINGTON ISLAND,2011,-,5131,5121,10252,0,0,0,5131,5121,10252
0,MORNINGTON ISLAND,2012,-,5216,5072,10288,0,0,0,5216,5072,10288
0,MORNINGTON ISLAND,2013,-,4980,5070,10050,0,0,0,4980,5070,10050
0,MORNINGTON ISLAND,2014,-,4669,4668,9337,0,0,0,4669,4668,9337
